"No.","Time","Source","Destination","Protocol","Length","Port","Info"
"2086","12.166528","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2149699 Ack=85527 Win=6826 Len=1448 TSval=1776283579 TSecr=1644750720"
"2087","12.166538","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2151147 Ack=85527 Win=6826 Len=1448 TSval=1776283579 TSecr=1644750720"
"2088","12.166598","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2152595 Ack=85527 Win=6826 Len=1448 TSval=1776283579 TSecr=1644750720"
"2089","12.166611","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2154043 Ack=85527 Win=6826 Len=1448 TSval=1776283579 TSecr=1644750720"
"2090","12.166619","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2155491 Ack=85527 Win=6826 Len=1448 TSval=1776283579 TSecr=1644750720"
"2091","12.166746","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=85527 Ack=2156939 Win=28880 Len=0 TSval=1644750751 TSecr=1776283579"
"2092","12.167966","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2093","12.186763","10.0.0.101","192.168.0.3","TCP","1116","5000,35644","5000  >  35644 [PSH, ACK] Seq=2156939 Ack=85527 Win=6826 Len=1050 TSval=1776283593 TSecr=1644750751"
"2094","12.186776","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2157989 Ack=86063 Win=6826 Len=0 TSval=1776283593 TSecr=1644750752"
"2095","12.190197","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2096","12.237067","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"2097","12.237094","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2159437 Ack=86599 Win=6826 Len=1448 TSval=1776283652 TSecr=1644750774"
"2098","12.237115","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=2160885 Ack=86599 Win=6826 Len=724 TSval=1776283652 TSecr=1644750774"
"2099","12.237216","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=86599 Ack=2161609 Win=28980 Len=0 TSval=1644750821 TSecr=1776283652"
"2100","12.257274","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2101","12.257386","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2163057 Ack=86599 Win=6826 Len=1448 TSval=1776283668 TSecr=1644750821"
"2102","12.257394","10.0.0.101","192.168.0.3","TCP","1240","5000,35644","5000  >  35644 [PSH, ACK] Seq=2164505 Ack=86599 Win=6826 Len=1174 TSval=1776283668 TSecr=1644750821"
"2103","12.257401","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2104","12.257413","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2167127 Ack=86599 Win=6826 Len=1448 TSval=1776283668 TSecr=1644750821"
"2105","12.257420","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ENCRyption CoMmanD (DTAP) (LS) "
"2106","12.257431","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2170023 Ack=86599 Win=6826 Len=1448 TSval=1776283668 TSecr=1644750821"
"2107","12.257439","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2171471 Ack=86599 Win=6826 Len=1448 TSval=1776283668 TSecr=1644750821"
"2108","12.257485","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2172919 Ack=86599 Win=6826 Len=1448 TSval=1776283668 TSecr=1644750821"
"2109","12.257505","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access DLCX "
"2110","12.257513","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2175815 Ack=86599 Win=6826 Len=1448 TSval=1776283668 TSecr=1644750821"
"2111","12.257527","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=86599 Ack=2165679 Win=28980 Len=0 TSval=1644750842 TSecr=1776283668"
"2112","12.257605","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=86599 Ack=2177263 Win=28880 Len=0 TSval=1644750842 TSecr=1776283668"
"2113","12.267547","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2177263 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2114","12.267568","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2178711 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2115","12.267576","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2180159 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2116","12.267593","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2181607 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2117","12.267642","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2183055 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2118","12.267657","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2184503 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2119","12.267696","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2185951 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2120","12.267701","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=86599 Ack=2181607 Win=28980 Len=0 TSval=1644750852 TSecr=1776283678"
"2121","12.267711","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2187399 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2122","12.267807","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","IPA unknown 0xa0 "
"2123","12.267822","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2190295 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2124","12.267829","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2191743 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2125","12.267840","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2193191 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2126","12.267847","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2194639 Ack=86599 Win=6826 Len=1448 TSval=1776283678 TSecr=1644750821"
"2127","12.267856","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=86599 Ack=2188847 Win=28920 Len=0 TSval=1644750852 TSecr=1776283678"
"2128","12.267978","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=86599 Ack=2196087 Win=28860 Len=0 TSval=1644750852 TSecr=1776283678"
"2129","12.269155","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2130","12.277887","10.0.0.101","192.168.0.3","TCP","1296","5000,35644","5000  >  35644 [PSH, ACK] Seq=2196087 Ack=86599 Win=6826 Len=1230 TSval=1776283685 TSecr=1644750842"
"2131","12.319488","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=87135 Ack=2197317 Win=29004 Len=0 TSval=1644750904 TSecr=1776283685"
"2132","12.328157","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2197317 Ack=87135 Win=6826 Len=0 TSval=1776283738 TSecr=1644750853"
"2133","12.328282","192.168.0.3","10.0.0.101","RSL","1138","35644,5000","CHANnel ReQuireD "
"2134","12.358380","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2135","12.358417","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","PRE-HANDOver NOTIFication "
"2136","12.358424","10.0.0.101","192.168.0.3","TCP","1240","5000,35644","5000  >  35644 [PSH, ACK] Seq=2200213 Ack=88207 Win=6826 Len=1174 TSval=1776283774 TSecr=1644750912"
"2137","12.358431","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 95 "
"2138","12.358466","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2202835 Ack=88207 Win=6826 Len=1448 TSval=1776283774 TSecr=1644750912"
"2139","12.358607","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88207 Ack=2204283 Win=28956 Len=0 TSval=1644750943 TSecr=1776283774"
"2140","12.378622","10.0.0.101","192.168.0.3","TCP","854","5000,35644","5000  >  35644 [PSH, ACK] Seq=2204283 Ack=88207 Win=6826 Len=788 TSval=1776283785 TSecr=1644750943"
"2141","12.378651","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2142","12.378717","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2206519 Ack=88207 Win=6826 Len=1448 TSval=1776283787 TSecr=1644750943"
"2143","12.378731","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2207967 Ack=88207 Win=6826 Len=1448 TSval=1776283787 TSecr=1644750943"
"2144","12.378739","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 101 "
"2145","12.378751","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2210863 Ack=88207 Win=6826 Len=1448 TSval=1776283787 TSecr=1644750943"
"2146","12.378758","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2212311 Ack=88207 Win=6826 Len=1448 TSval=1776283787 TSecr=1644750943"
"2147","12.378793","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88207 Ack=2206519 Win=28988 Len=0 TSval=1644750963 TSecr=1776283785"
"2148","12.378876","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88207 Ack=2213759 Win=28928 Len=0 TSval=1644750963 TSecr=1776283787"
"2149","12.379518","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2150","12.388835","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2213759 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2151","12.388856","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2215207 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2152","12.388879","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2216655 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2153","12.388910","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2218103 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2154","12.388924","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2219551 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2155","12.388960","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2220999 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2156","12.388977","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2222447 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2157","12.389020","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2223895 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2158","12.389038","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 88 "
"2159","12.389066","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2226791 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2160","12.389091","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2228239 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2161","12.389113","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2223895 Win=28932 Len=0 TSval=1644750973 TSecr=1776283799"
"2162","12.389125","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 81 "
"2163","12.389127","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2226791 Win=28908 Len=0 TSval=1644750973 TSecr=1776283799"
"2164","12.389170","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2231135 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2165","12.389195","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2229687 Win=28884 Len=0 TSval=1644750973 TSecr=1776283799"
"2166","12.389252","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2232583 Ack=88207 Win=6826 Len=1448 TSval=1776283799 TSecr=1644750943"
"2167","12.389263","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2234031 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2168","12.389264","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2232583 Win=28860 Len=0 TSval=1644750973 TSecr=1776283799"
"2169","12.389272","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2235479 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2170","12.390328","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2236927 Win=28820 Len=0 TSval=1644750975 TSecr=1776283799"
"2171","12.399365","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2236927 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2172","12.399384","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2238375 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2173","12.399397","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2239823 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2174","12.399464","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2239823 Win=28992 Len=0 TSval=1644750984 TSecr=1776283800"
"2175","12.399470","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2241271 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2176","12.399499","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2242719 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2177","12.399516","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2244167 Ack=88207 Win=6826 Len=1448 TSval=1776283800 TSecr=1644750943"
"2178","12.399524","10.0.0.101","192.168.0.3","RSL","392","5000,35644","unknown 85 "
"2179","12.399531","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2245941 Ack=88743 Win=6826 Len=0 TSval=1776283806 TSecr=1644750964"
"2180","12.399538","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2181","12.399546","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 16 "
"2182","12.399563","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=88743 Ack=2242719 Win=29004 Len=0 TSval=1644750984 TSecr=1776283800"
"2183","12.399575","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 67 "
"2184","12.399599","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"2185","12.399608","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2250285 Ack=88743 Win=6826 Len=1448 TSval=1776283813 TSecr=1644750964"
"2186","12.399621","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2251733 Ack=88743 Win=6826 Len=1448 TSval=1776283813 TSecr=1644750964"
"2187","12.399714","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2253181 Ack=88743 Win=6826 Len=1448 TSval=1776283813 TSecr=1644750964"
"2188","12.399738","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2254629 Ack=88743 Win=6826 Len=1448 TSval=1776283813 TSecr=1644750964"
"2189","12.399872","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=89793 Ack=2256077 Win=28884 Len=0 TSval=1644750984 TSecr=1776283813"
"2190","12.419891","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=2256077 Ack=89793 Win=6826 Len=724 TSval=1776283826 TSecr=1644750984"
"2191","12.419992","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=89793 Ack=2256801 Win=29004 Len=0 TSval=1644751004 TSecr=1776283826"
"2192","12.420290","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2193","12.440025","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2256801 Ack=90329 Win=6826 Len=0 TSval=1776283847 TSecr=1644751005"
"2194","12.440087","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2195","12.470239","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2196","12.470260","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2258249 Ack=90865 Win=6826 Len=1448 TSval=1776283886 TSecr=1644751024"
"2197","12.470287","10.0.0.101","192.168.0.3","TCP","1240","5000,35644","5000  >  35644 [PSH, ACK] Seq=2259697 Ack=90865 Win=6826 Len=1174 TSval=1776283886 TSecr=1644751024"
"2198","12.470309","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2199","12.470341","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2262319 Ack=90865 Win=6826 Len=1448 TSval=1776283886 TSecr=1644751024"
"2200","12.470383","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2262319 Win=28964 Len=0 TSval=1644751055 TSecr=1776283886"
"2201","12.480448","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2263767 Ack=90865 Win=6826 Len=1448 TSval=1776283886 TSecr=1644751024"
"2202","12.480476","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2265215 Ack=90865 Win=6826 Len=1448 TSval=1776283886 TSecr=1644751024"
"2203","12.480485","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2266663 Ack=90865 Win=6826 Len=1448 TSval=1776283886 TSecr=1644751024"
"2204","12.480534","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2266663 Win=28992 Len=0 TSval=1644751065 TSecr=1776283886"
"2205","12.490578","10.0.0.101","192.168.0.3","TCP","644","5000,35644","5000  >  35644 [PSH, ACK] Seq=2268111 Ack=90865 Win=6826 Len=578 TSval=1776283897 TSecr=1644751055"
"2206","12.490594","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2207","12.490614","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2270137 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2208","12.490641","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2271585 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2209","12.490644","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2268689 Win=29004 Len=0 TSval=1644751075 TSecr=1776283886"
"2210","12.490680","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2273033 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2211","12.490702","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2271585 Win=28980 Len=0 TSval=1644751075 TSecr=1776283899"
"2212","12.490711","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2274481 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2213","12.490734","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2275929 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2214","12.490760","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2277377 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2215","12.490769","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2274481 Win=28956 Len=0 TSval=1644751075 TSecr=1776283899"
"2216","12.490786","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 103 "
"2217","12.490802","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2277377 Win=28932 Len=0 TSval=1644751075 TSecr=1776283899"
"2218","12.490817","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2280273 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2219","12.490855","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2281721 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2220","12.490856","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2280273 Win=28908 Len=0 TSval=1644751075 TSecr=1776283899"
"2221","12.490874","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2283169 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2222","12.490908","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 87 "
"2223","12.490921","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2283169 Win=28986 Len=0 TSval=1644751075 TSecr=1776283899"
"2224","12.490925","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2286065 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2225","12.490960","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2287513 Ack=90865 Win=6826 Len=1448 TSval=1776283899 TSecr=1644751055"
"2226","12.490975","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2286065 Win=29004 Len=0 TSval=1644751075 TSecr=1776283899"
"2227","12.491861","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=90865 Ack=2288961 Win=28980 Len=0 TSval=1644751076 TSecr=1776283899"
"2228","12.492350","192.168.0.3","10.0.0.101","RSL","1116","35644,5000","PAGING CoMmanD "
"2229","12.501061","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [ACK] Seq=2288961 Ack=90865 Win=6826 Len=1448 TSval=1776283911 TSecr=1644751065"
"2230","12.511194","10.0.0.101","192.168.0.3","RSL","1138","5000,35644","UNIT DATA INDication (DTAP) (Unknown) "
"2231","12.511260","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=91915 Ack=2291481 Win=29004 Len=0 TSval=1644751095 TSecr=1776283911"
"2232","12.551436","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2291481 Ack=91915 Win=6826 Len=0 TSval=1776283958 TSecr=1644751077"
"2233","12.551503","192.168.0.3","10.0.0.101","RSL","602","35644,5000","CHANnel ReQuireD "
"2234","12.571567","10.0.0.101","192.168.0.3","TCP","66","5000,35644","5000  >  35644 [ACK] Seq=2291481 Ack=92451 Win=6826 Len=0 TSval=1776283978 TSecr=1644751136"
"2235","12.581636","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","NOTification CoMmanD "
"2236","12.581659","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","unknown 14 "
"2237","12.581665","10.0.0.101","192.168.0.3","TCP","790","5000,35644","5000  >  35644 [PSH, ACK] Seq=2294377 Ack=92451 Win=6826 Len=724 TSval=1776283997 TSecr=1644751136"
"2238","12.581759","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2295101 Win=28980 Len=0 TSval=1644751166 TSecr=1776283997"
"2239","12.591759","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2240","12.591785","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2296549 Ack=92451 Win=6826 Len=1448 TSval=1776284006 TSecr=1644751136"
"2241","12.591840","192.168.0.3","10.0.0.101","TCP","66","35644,5000","35644  >  5000 [ACK] Seq=92451 Ack=2297997 Win=28992 Len=0 TSval=1644751176 TSecr=1776284006"
"2242","12.601878","10.0.0.101","192.168.0.3","TCP","1326","5000,35644","5000  >  35644 [PSH, ACK] Seq=2297997 Ack=92451 Win=6826 Len=1260 TSval=1776284008 TSecr=1644751166"
"2243","12.601895","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","ip.access HANDOover CANDidate ENQuiry "
"2244","12.601918","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","5000  >  35644 [PSH, ACK] Seq=2300705 Ack=92451 Win=6826 Len=1448 TSval=1776284016 TSecr=1644751166"
